applicant_id,age,annual_income,employment_years,loan_amount,loan_term_months,interest_rate,credit_score,existing_loans,missed_payments_12m,debt_to_income,home_ownership,loan_purpose,default
APP100276,42,1092000.0,22.0,488000.0,24,9.12,834.0,2,0,0.223,RENT,debt_consolidation,0
APP100277,56,908000.0,4.0,1058000.0,48,9.58,662.0,0,2,0.291,RENT,personal,1
APP100278,23,614000.0,5.9,508000.0,36,8.21,702.0,2,0,0.276,RENT,business,0
APP100279,24,313000.0,4.8,259000.0,36,7.66,714.0,1,0,0.276,MORTGAGE,personal,0
APP100280,33,772000.0,3.0,118000.0,48,5.78,673.0,0,1,0.038,OWN,business,0
APP100281,42,684000.0,7.4,403000.0,60,8.56,786.0,0,0,0.118,MORTGAGE,education,0
APP100282,51,462000.0,3.9,518000.0,60,6.1,645.0,1,1,0.224,RENT,personal,0
APP100283,43,543000.0,2.5,780000.0,48,5.0,864.0,1,0,0.359,MORTGAGE,personal,0
APP100284,40,665000.0,2.6,653000.0,24,9.98,,0,0,0.491,MORTGAGE,home_improvement,1
APP100285,63,650000.0,9.3,607000.0,60,5.23,823.0,1,0,0.187,MORTGAGE,personal,0
APP100286,28,527000.0,7.3,438000.0,24,5.0,780.0,0,0,0.416,RENT,debt_consolidation,0
APP100287,46,613000.0,3.3,695000.0,12,10.38,671.0,2,0,1.134,MORTGAGE,education,0
APP100288,45,435000.0,6.7,569000.0,36,5.0,702.0,2,1,0.436,OWN,debt_consolidation,1
APP100289,42,519000.0,4.8,244000.0,48,6.64,776.0,0,0,0.118,MORTGAGE,medical,0
APP100290,57,509000.0,5.9,603000.0,24,5.09,738.0,0,1,0.592,RENT,home_improvement,0
APP100291,33,613000.0,2.9,309000.0,36,5.91,593.0,0,1,0.168,RENT,personal,1
APP100292,63,515000.0,1.9,101000.0,12,12.39,717.0,0,1,0.196,MORTGAGE,personal,0
APP100293,35,551000.0,3.9,142000.0,48,7.28,633.0,2,0,0.064,MORTGAGE,business,0
APP100294,45,339000.0,2.3,74000.0,48,8.29,736.0,2,1,0.055,MORTGAGE,debt_consolidation,0
APP100295,44,369000.0,2.1,205000.0,36,9.24,727.0,0,2,0.185,RENT,debt_consolidation,1
APP100296,59,442000.0,1.3,148000.0,36,6.08,638.0,1,0,0.112,OWN,home_improvement,1
APP100297,40,451000.0,0.4,123000.0,60,9.87,612.0,0,0,0.055,OWN,debt_consolidation,0
APP100298,33,515000.0,3.3,187000.0,36,8.33,673.0,1,1,0.121,RENT,debt_consolidation,1
APP100299,21,557000.0,10.5,114000.0,36,9.16,719.0,1,0,0.068,RENT,home_improvement,0
APP100300,37,312000.0,8.8,202000.0,36,5.91,729.0,1,0,0.216,RENT,education,0
APP100301,58,742000.0,14.1,997000.0,48,8.48,771.0,0,0,0.336,RENT,education,0
APP100302,21,287000.0,2.0,274000.0,60,7.48,715.0,0,0,0.191,RENT,business,0
APP100303,61,789000.0,7.7,193000.0,12,9.99,741.0,0,0,0.245,RENT,debt_consolidation,0
APP100304,45,533000.0,4.4,370000.0,60,6.31,646.0,1,1,0.139,OWN,personal,0
APP100305,27,431000.0,2.6,333000.0,36,11.97,641.0,0,1,0.258,OWN,debt_consolidation,1
APP100306,34,459000.0,9.7,184000.0,60,8.25,736.0,1,1,0.08,OWN,debt_consolidation,0
APP100307,45,831000.0,4.4,574000.0,36,7.22,711.0,2,1,0.23,OWN,personal,1
APP100308,35,277000.0,0.8,177000.0,36,6.97,618.0,0,3,0.213,RENT,personal,0
APP100309,25,444000.0,8.7,385000.0,24,7.48,661.0,2,0,0.434,MORTGAGE,business,0
APP100310,50,642000.0,6.3,745000.0,36,6.12,772.0,2,1,0.387,RENT,personal,0
APP100311,51,582000.0,5.3,491000.0,36,8.97,807.0,2,0,0.281,RENT,home_improvement,0
APP100312,26,312000.0,1.7,80000.0,60,7.47,750.0,4,0,0.051,MORTGAGE,education,0
APP100313,33,246000.0,5.8,57000.0,60,11.78,757.0,1,0,0.046,MORTGAGE,education,0
APP100314,31,486000.0,12.8,699000.0,36,6.55,640.0,2,1,0.479,MORTGAGE,personal,0
APP100315,50,480000.0,6.2,556000.0,60,7.23,710.0,1,3,0.232,MORTGAGE,debt_consolidation,1
APP100316,53,834000.0,1.2,920000.0,60,6.54,726.0,0,1,0.221,MORTGAGE,debt_consolidation,1
APP100317,53,987000.0,6.6,1455000.0,84,11.61,649.0,0,1,0.211,RENT,personal,1
APP100318,63,696000.0,6.3,651000.0,36,5.0,771.0,0,0,0.312,MORTGAGE,personal,0
APP100319,55,468000.0,8.2,120000.0,24,7.71,699.0,1,0,0.128,MORTGAGE,home_improvement,0
APP100320,35,644000.0,6.1,764000.0,84,8.19,750.0,0,1,0.169,RENT,debt_consolidation,0
APP100321,25,278000.0,2.1,107000.0,48,5.02,713.0,2,2,0.096,RENT,debt_consolidation,0
APP100322,48,517000.0,5.1,577000.0,36,13.32,722.0,1,1,0.372,OWN,debt_consolidation,1
APP100323,62,574000.0,3.9,420000.0,36,5.45,654.0,0,1,0.244,MORTGAGE,education,1
APP100324,64,625000.0,5.5,119000.0,12,7.57,738.0,3,0,0.19,OWN,personal,0
APP100325,31,502000.0,9.9,116000.0,24,11.2,762.0,1,0,0.116,OWN,personal,0
APP100326,31,273000.0,2.8,196000.0,36,6.67,650.0,1,1,0.239,RENT,personal,0
APP100327,22,464000.0,15.6,470000.0,36,7.82,732.0,0,0,0.338,MORTGAGE,business,0
APP100328,27,643000.0,6.5,256000.0,36,6.74,801.0,1,1,0.133,OWN,education,0
APP100329,45,619000.0,8.7,189000.0,36,7.38,800.0,0,1,0.102,RENT,debt_consolidation,0
APP100330,45,634000.0,7.9,441000.0,12,9.88,706.0,0,0,0.696,MORTGAGE,business,1
APP100331,37,213000.0,6.3,280000.0,12,6.57,575.0,2,1,1.315,RENT,debt_consolidation,1
APP100332,34,683000.0,7.2,879000.0,36,5.0,760.0,0,2,0.429,OWN,debt_consolidation,0
APP100333,58,495000.0,0.0,565000.0,24,7.43,800.0,1,1,0.571,MORTGAGE,education,0
APP100334,41,759000.0,7.9,582000.0,60,7.64,822.0,0,0,0.153,OWN,personal,0
APP100335,57,643000.0,2.3,508000.0,36,7.93,705.0,0,0,0.263,RENT,personal,0
APP100336,64,605000.0,4.6,289000.0,36,7.1,757.0,1,0,0.159,MORTGAGE,debt_consolidation,1
APP100337,35,284000.0,6.3,99000.0,36,5.6,617.0,1,2,0.116,RENT,personal,1
APP100338,30,879000.0,10.2,152000.0,48,6.96,772.0,0,1,0.043,MORTGAGE,business,0
APP100339,63,776000.0,2.3,1084000.0,12,11.38,665.0,0,1,1.397,OWN,business,1
APP100340,49,714000.0,3.4,621000.0,48,7.41,655.0,1,1,0.217,RENT,medical,1
APP100341,34,772000.0,3.8,119000.0,24,8.94,723.0,0,0,0.077,RENT,debt_consolidation,0
APP100342,48,639000.0,5.6,586000.0,36,5.23,700.0,0,0,0.306,RENT,personal,0
APP100343,44,764000.0,3.9,401000.0,36,6.86,768.0,0,0,0.175,RENT,business,0
APP100344,61,631000.0,,486000.0,36,5.3,687.0,0,0,0.257,MORTGAGE,personal,1
APP100345,32,563000.0,0.9,633000.0,48,10.35,855.0,1,0,0.281,RENT,personal,0
APP100346,65,597000.0,4.3,791000.0,60,5.0,759.0,0,0,0.265,OWN,business,0
APP100347,63,717000.0,13.7,836000.0,36,8.32,710.0,2,0,0.389,RENT,medical,0
APP100348,29,485000.0,3.9,703000.0,24,8.25,665.0,1,0,0.725,RENT,personal,1
APP100349,28,306000.0,6.5,150000.0,48,8.11,707.0,1,0,0.123,RENT,business,0
APP100350,44,674000.0,9.2,747000.0,36,5.0,700.0,3,0,0.369,MORTGAGE,debt_consolidation,0
APP100351,23,418000.0,6.4,602000.0,48,5.0,672.0,2,1,0.36,RENT,personal,0
APP100352,34,354000.0,16.5,211000.0,36,7.76,708.0,2,0,0.199,OWN,education,0
APP100353,40,484000.0,5.2,634000.0,36,5.47,648.0,1,1,0.437,RENT,home_improvement,0
APP100354,64,672000.0,7.5,1017000.0,48,6.09,776.0,1,0,0.378,RENT,debt_consolidation,0
APP100355,65,838000.0,5.8,908000.0,36,6.57,800.0,1,0,0.361,OWN,business,0
APP100356,27,598000.0,11.9,232000.0,60,5.18,696.0,0,0,0.078,RENT,education,0
APP100357,61,875000.0,3.5,462000.0,48,5.0,697.0,3,0,0.132,MORTGAGE,personal,0
APP100358,25,687000.0,17.4,780000.0,36,7.5,628.0,0,1,0.378,MORTGAGE,personal,0
APP100359,54,525000.0,2.8,738000.0,24,5.0,696.0,0,0,0.703,OWN,debt_consolidation,1
APP100360,59,770000.0,14.6,142000.0,12,6.39,821.0,1,1,0.184,RENT,personal,0
APP100361,61,588000.0,2.0,366000.0,24,6.03,753.0,1,1,0.311,OWN,home_improvement,0
APP100362,31,602000.0,7.7,294000.0,36,7.45,676.0,1,3,0.163,MORTGAGE,business,1
APP100363,61,683000.0,4.8,520000.0,24,12.75,648.0,2,0,0.381,OWN,home_improvement,0
APP100364,26,420000.0,9.0,531000.0,48,5.34,673.0,3,0,0.316,RENT,personal,0
APP100365,44,596000.0,6.7,524000.0,36,8.39,705.0,0,0,0.293,RENT,business,0
APP100366,42,676000.0,8.7,609000.0,12,7.99,776.0,2,0,0.901,RENT,business,1
APP100367,35,333000.0,2.0,344000.0,36,8.73,787.0,1,0,0.344,OWN,debt_consolidation,0
APP100368,21,437000.0,1.1,392000.0,60,7.03,714.0,1,0,0.179,RENT,debt_consolidation,0
APP100369,55,364000.0,1.7,418000.0,36,10.67,755.0,2,0,0.383,RENT,home_improvement,1
APP100370,36,651000.0,1.6,199000.0,60,9.01,,1,1,0.061,OWN,business,0
APP100371,50,652000.0,1.9,119000.0,60,9.04,714.0,0,1,0.037,OWN,personal,0
APP100372,39,764000.0,3.0,1031000.0,60,5.0,747.0,1,1,0.27,MORTGAGE,medical,0
APP100373,37,341000.0,3.0,288000.0,48,7.71,805.0,1,0,0.211,RENT,home_improvement,0
APP100374,60,839000.0,4.9,489000.0,60,6.38,639.0,0,1,0.117,MORTGAGE,debt_consolidation,0
APP100375,25,569000.0,2.4,460000.0,36,5.6,805.0,0,0,0.269,RENT,personal,0
APP100376,54,578000.0,2.6,632000.0,48,6.12,813.0,2,1,0.273,OWN,personal,0
APP100377,54,567000.0,4.1,185000.0,24,7.38,623.0,0,1,0.163,RENT,home_improvement,0
APP100378,38,434000.0,9.9,395000.0,24,8.5,627.0,3,0,0.455,MORTGAGE,personal,1
APP100379,32,282000.0,3.5,88000.0,84,9.66,772.0,2,1,0.045,MORTGAGE,home_improvement,1
APP100380,21,320000.0,4.7,447000.0,36,9.56,645.0,1,2,0.466,OWN,personal,1
APP100381,63,503000.0,5.3,486000.0,12,8.14,713.0,1,0,0.966,MORTGAGE,debt_consolidation,1
APP100382,63,894000.0,2.2,1185000.0,24,7.62,794.0,0,0,0.663,RENT,debt_consolidation,0
APP100383,31,255000.0,3.7,305000.0,36,6.79,628.0,3,1,0.399,MORTGAGE,business,1
APP100384,22,438000.0,2.8,583000.0,60,6.96,727.0,2,0,0.266,MORTGAGE,personal,0
APP100385,26,583000.0,9.3,376000.0,60,5.78,659.0,1,0,0.129,MORTGAGE,business,1
APP100386,24,553000.0,8.8,195000.0,24,6.56,735.0,3,1,0.176,RENT,personal,1
APP100387,58,695000.0,2.5,1003000.0,12,8.28,768.0,1,0,1.443,OWN,personal,1
APP100388,61,813000.0,4.6,1165000.0,24,10.89,708.0,4,0,0.716,RENT,home_improvement,1
APP100389,27,435000.0,7.5,622000.0,48,7.17,723.0,2,0,0.357,OWN,personal,1
APP100390,54,660000.0,6.1,1046000.0,36,5.72,709.0,3,0,0.528,RENT,personal,0
APP100391,29,459000.0,6.6,466000.0,48,9.63,720.0,1,0,0.254,RENT,medical,0
APP100392,37,694000.0,2.2,620000.0,48,5.0,707.0,2,0,0.223,MORTGAGE,debt_consolidation,0
APP100393,47,1017000.0,14.2,1328000.0,12,9.79,801.0,0,0,1.306,MORTGAGE,home_improvement,1
APP100394,53,425000.0,3.0,132000.0,24,5.0,624.0,1,0,0.155,MORTGAGE,business,0
APP100395,60,340000.0,2.9,437000.0,36,8.95,786.0,2,1,0.428,RENT,personal,0
APP100396,23,491000.0,1.5,652000.0,48,6.45,738.0,0,0,0.332,RENT,personal,0
APP100397,29,636000.0,4.3,628000.0,48,8.21,811.0,2,1,0.247,MORTGAGE,debt_consolidation,0
APP100398,33,869000.0,10.6,619000.0,84,12.08,760.0,0,0,0.102,RENT,personal,0
APP100399,34,638000.0,6.1,703000.0,24,5.66,674.0,4,1,0.551,OWN,business,1
APP100400,65,903000.0,4.5,1334000.0,60,5.3,750.0,2,0,0.295,OWN,debt_consolidation,0
APP100401,55,929000.0,8.3,352000.0,24,7.67,627.0,2,1,0.189,OWN,medical,0
APP100402,35,806000.0,10.5,484000.0,36,10.86,631.0,0,2,0.2,OWN,debt_consolidation,0
APP100403,64,871000.0,8.7,979000.0,12,7.89,731.0,0,0,1.124,RENT,home_improvement,1
APP100404,43,325000.0,0.8,441000.0,36,7.6,675.0,0,2,0.452,RENT,home_improvement,1
APP100405,43,608000.0,8.4,666000.0,24,7.87,789.0,1,0,0.548,MORTGAGE,medical,0
APP100406,40,617000.0,6.8,621000.0,24,5.29,743.0,0,0,0.503,RENT,personal,0
APP100407,27,427000.0,2.5,117000.0,36,7.89,810.0,0,0,0.091,RENT,personal,0
APP100408,63,704000.0,6.8,548000.0,60,6.64,573.0,2,0,0.156,RENT,personal,0
APP100409,21,738000.0,10.6,1063000.0,48,10.41,,2,1,0.36,RENT,home_improvement,0
APP100410,28,342000.0,3.1,231000.0,60,9.26,663.0,2,1,0.135,RENT,business,1
APP100411,31,666000.0,9.2,468000.0,48,5.0,735.0,2,1,0.176,OWN,business,0
APP100412,33,570000.0,6.2,381000.0,84,6.88,794.0,1,0,0.095,OWN,education,0
APP100413,26,279000.0,0.1,189000.0,12,8.66,635.0,2,0,0.677,RENT,personal,1
APP100414,21,272000.0,4.8,200000.0,84,5.34,758.0,0,2,0.105,MORTGAGE,home_improvement,0
APP100415,51,373000.0,6.0,474000.0,36,5.13,732.0,2,1,0.424,RENT,personal,0
APP100416,64,754000.0,3.9,611000.0,36,6.48,821.0,1,0,0.27,OWN,personal,0
APP100417,26,473000.0,6.4,487000.0,36,8.26,705.0,1,1,0.343,RENT,medical,1
APP100418,34,383000.0,4.4,303000.0,12,9.78,706.0,3,0,0.791,RENT,home_improvement,0
APP100419,43,463000.0,19.7,656000.0,24,8.01,705.0,2,0,0.708,RENT,personal,1
APP100420,62,730000.0,3.6,299000.0,36,12.92,693.0,0,0,0.137,OWN,personal,0
APP100421,52,566000.0,2.5,186000.0,60,6.01,624.0,2,3,0.066,MORTGAGE,home_improvement,1
APP100422,55,580000.0,8.9,430000.0,60,9.13,775.0,0,0,0.148,OWN,medical,0
APP100423,47,435000.0,4.0,680000.0,24,5.06,746.0,0,1,0.782,MORTGAGE,personal,0
APP100424,39,503000.0,4.6,586000.0,24,11.04,678.0,0,0,0.583,RENT,home_improvement,1
APP100425,29,546000.0,4.3,570000.0,48,10.49,664.0,4,1,0.261,RENT,personal,1
APP100426,59,657000.0,8.5,470000.0,36,9.07,717.0,1,1,0.238,RENT,personal,0
APP100427,57,437000.0,1.9,253000.0,36,5.0,582.0,0,1,0.193,RENT,medical,1
APP100428,22,484000.0,9.2,744000.0,36,9.04,790.0,0,0,0.512,RENT,debt_consolidation,0
APP100429,53,811000.0,7.2,624000.0,48,5.7,660.0,1,2,0.192,OWN,medical,0
APP100430,24,587000.0,15.6,693000.0,24,8.5,757.0,0,0,0.59,RENT,personal,1
APP100431,54,653000.0,5.7,865000.0,12,5.0,751.0,1,2,1.325,RENT,medical,1
APP100432,58,574000.0,2.1,633000.0,12,8.09,609.0,1,2,1.103,RENT,education,1
APP100433,26,341000.0,5.7,166000.0,36,6.72,688.0,0,0,0.162,RENT,personal,0
APP100434,40,427000.0,6.3,242000.0,24,5.79,565.0,2,1,0.283,OWN,personal,1
APP100435,26,292000.0,11.3,54000.0,36,8.8,706.0,1,1,0.062,OWN,business,1
APP100436,46,728000.0,2.1,1132000.0,60,7.39,779.0,1,0,0.311,RENT,debt_consolidation,0
APP100437,62,706000.0,1.2,960000.0,36,7.05,564.0,2,1,0.453,MORTGAGE,debt_consolidation,1
APP100438,24,476000.0,5.8,350000.0,24,9.12,670.0,1,0,0.368,OWN,debt_consolidation,1
APP100439,38,714000.0,16.0,1031000.0,12,11.69,738.0,3,0,1.444,RENT,personal,1
APP100440,64,781000.0,8.0,291000.0,84,8.11,677.0,1,1,0.053,RENT,business,0
APP100441,34,443000.0,8.3,93000.0,36,5.0,715.0,0,0,0.07,RENT,personal,1
APP100442,26,375000.0,1.5,130000.0,60,5.0,735.0,0,0,0.069,OWN,medical,0
APP100443,42,492000.0,5.1,704000.0,60,7.65,835.0,0,0,0.286,RENT,home_improvement,0
APP100444,43,1022000.0,11.4,391000.0,84,9.76,731.0,2,0,0.055,RENT,personal,0
APP100445,50,779000.0,6.3,194000.0,60,7.8,685.0,1,2,0.05,MORTGAGE,debt_consolidation,1
APP100446,35,498000.0,1.1,209000.0,36,8.63,734.0,2,0,0.14,MORTGAGE,home_improvement,0
APP100447,64,899000.0,5.0,676000.0,36,7.37,627.0,0,0,0.251,OWN,home_improvement,0
APP100448,44,791000.0,7.6,688000.0,84,9.62,729.0,0,1,0.124,MORTGAGE,debt_consolidation,0
APP100449,33,296000.0,4.6,146000.0,48,8.86,648.0,0,0,0.123,RENT,personal,0
APP100450,64,628000.0,2.3,828000.0,60,5.26,712.0,2,0,0.264,MORTGAGE,debt_consolidation,0
APP100451,62,728000.0,9.0,1122000.0,60,8.49,690.0,0,4,0.308,MORTGAGE,education,1
APP100452,43,642000.0,,367000.0,48,5.0,671.0,1,1,0.143,MORTGAGE,medical,0
APP100453,22,430000.0,6.8,645000.0,48,8.49,768.0,0,1,0.375,OWN,debt_consolidation,0
APP100454,47,576000.0,4.9,770000.0,48,6.88,629.0,1,0,0.334,MORTGAGE,debt_consolidation,1
APP100455,45,492000.0,3.4,706000.0,36,7.85,718.0,0,1,0.478,RENT,home_improvement,1
APP100456,27,776000.0,17.2,184000.0,24,8.21,765.0,1,0,0.119,RENT,education,0
APP100457,49,365000.0,3.1,496000.0,48,8.12,554.0,0,1,0.34,MORTGAGE,debt_consolidation,1
APP100458,58,597000.0,5.3,597000.0,84,10.62,734.0,0,1,0.143,RENT,home_improvement,0
APP100459,25,182000.0,4.9,50000.0,60,7.57,569.0,0,0,0.055,RENT,medical,1
APP100460,53,482000.0,5.7,599000.0,24,7.92,735.0,1,0,0.621,MORTGAGE,education,1
APP100461,27,656000.0,16.4,328000.0,60,10.43,716.0,1,2,0.1,OWN,business,0
APP100462,54,716000.0,7.6,935000.0,12,11.67,715.0,0,0,1.306,OWN,debt_consolidation,1
APP100463,39,478000.0,3.4,506000.0,48,7.46,674.0,1,2,0.265,RENT,debt_consolidation,1
APP100464,21,702000.0,13.1,606000.0,60,6.37,837.0,1,1,0.173,RENT,personal,0
APP100465,64,939000.0,8.5,173000.0,84,6.48,646.0,4,1,0.026,MORTGAGE,home_improvement,0
APP100466,28,448000.0,3.4,645000.0,48,8.49,648.0,2,0,0.36,RENT,medical,1
APP100467,47,711000.0,11.8,259000.0,48,7.05,841.0,2,0,0.091,OWN,personal,0
APP100468,29,373000.0,1.4,505000.0,36,5.0,709.0,0,1,0.451,RENT,personal,0
APP100469,62,739000.0,1.9,848000.0,48,9.97,782.0,1,0,0.287,RENT,medical,1
APP100470,54,407000.0,1.0,102000.0,24,9.29,635.0,0,0,0.125,RENT,personal,1
APP100471,57,869000.0,0.6,814000.0,12,10.02,560.0,0,1,0.937,MORTGAGE,personal,1
APP100472,40,795000.0,11.2,1228000.0,60,10.46,688.0,1,0,0.309,RENT,business,0
APP100473,42,392000.0,5.8,583000.0,12,7.92,697.0,3,0,1.487,RENT,medical,1
APP100474,49,439000.0,1.1,159000.0,48,8.07,686.0,1,0,0.091,OWN,personal,1
APP100475,56,707000.0,4.8,284000.0,36,9.71,702.0,0,0,0.134,OWN,debt_consolidation,0
APP100476,59,666000.0,9.4,248000.0,12,5.0,600.0,1,1,0.372,OWN,business,0
APP100477,21,490000.0,2.7,611000.0,24,6.72,684.0,3,1,0.623,OWN,personal,1
APP100478,50,543000.0,3.9,208000.0,24,7.37,688.0,3,0,0.192,RENT,personal,0
APP100479,25,842000.0,17.8,205000.0,24,9.53,608.0,0,1,0.122,RENT,debt_consolidation,1
APP100480,33,498000.0,4.1,357000.0,48,6.32,704.0,1,0,0.179,RENT,medical,0
APP100481,58,975000.0,1.2,1513000.0,36,5.93,716.0,0,0,0.517,RENT,home_improvement,0
APP100482,32,571000.0,3.2,341000.0,36,6.55,777.0,1,0,0.199,RENT,debt_consolidation,1
APP100483,56,396000.0,1.0,475000.0,60,8.53,685.0,1,0,0.24,MORTGAGE,education,0
APP100484,41,905000.0,,325000.0,48,7.35,745.0,2,1,0.09,RENT,personal,0
APP100485,31,628000.0,2.3,660000.0,48,5.0,745.0,0,1,0.263,OWN,business,1
APP100486,36,551000.0,2.3,547000.0,48,5.0,681.0,0,0,0.248,RENT,personal,1
APP100487,44,837000.0,18.8,1223000.0,48,7.8,796.0,0,0,0.365,OWN,education,0
APP100488,55,422000.0,1.7,502000.0,24,7.87,787.0,0,0,0.595,OWN,personal,0
APP100489,48,284000.0,1.4,92000.0,24,7.56,747.0,1,1,0.162,OWN,debt_consolidation,0
APP100490,62,640000.0,2.0,472000.0,36,6.46,707.0,1,1,0.246,RENT,personal,0
APP100491,60,932000.0,9.6,141000.0,48,9.23,725.0,1,0,0.038,RENT,debt_consolidation,1
APP100492,54,721000.0,7.3,360000.0,36,8.31,632.0,0,1,0.166,RENT,medical,0
APP100493,48,833000.0,3.2,1298000.0,84,8.24,774.0,2,0,0.223,RENT,medical,0
APP100494,34,687000.0,2.9,557000.0,12,8.31,600.0,2,1,0.811,RENT,personal,1
APP100495,39,570000.0,6.9,803000.0,36,11.01,660.0,1,2,0.47,MORTGAGE,home_improvement,1
APP100496,26,654000.0,5.9,121000.0,24,5.25,792.0,0,0,0.093,RENT,home_improvement,0
APP100497,37,753000.0,4.4,1074000.0,60,6.57,618.0,0,2,0.285,OWN,home_improvement,1
APP100498,62,700000.0,7.5,1008000.0,36,6.76,707.0,0,1,0.48,MORTGAGE,personal,0
APP100499,40,480000.0,1.8,527000.0,48,10.27,628.0,1,0,0.274,MORTGAGE,medical,1
APP100500,26,456000.0,2.4,145000.0,48,6.68,705.0,0,0,0.079,OWN,debt_consolidation,0
APP100501,50,282000.0,7.8,401000.0,12,5.76,681.0,0,0,1.422,RENT,personal,1
APP100502,64,752000.0,6.3,1094000.0,60,7.27,672.0,2,0,0.291,MORTGAGE,home_improvement,0
APP100503,60,779000.0,5.1,344000.0,60,7.73,744.0,2,0,0.088,MORTGAGE,home_improvement,0
APP100504,33,690000.0,18.4,1044000.0,48,10.13,784.0,1,0,0.378,OWN,debt_consolidation,0
APP100505,41,652000.0,,931000.0,36,6.66,706.0,0,0,0.476,RENT,business,0
APP100506,44,547000.0,3.3,245000.0,48,5.99,742.0,0,0,0.112,RENT,education,0
APP100507,32,174000.0,2.6,125000.0,48,5.5,682.0,2,0,0.18,OWN,personal,0
APP100508,33,775000.0,6.5,495000.0,60,6.74,678.0,4,0,0.128,RENT,debt_consolidation,0
APP100509,31,515000.0,11.2,449000.0,24,13.14,586.0,1,3,0.436,RENT,business,1
APP100510,65,557000.0,0.8,802000.0,60,8.34,684.0,1,0,0.288,OWN,education,1
APP100511,54,852000.0,6.2,1208000.0,60,8.82,578.0,2,1,0.284,RENT,debt_consolidation,0
APP100512,58,790000.0,3.8,320000.0,36,7.5,844.0,0,0,0.135,RENT,home_improvement,0
APP100513,57,703000.0,5.8,667000.0,48,7.8,770.0,0,1,0.237,OWN,personal,0
APP100514,64,765000.0,1.3,707000.0,24,9.23,821.0,1,1,0.462,RENT,business,0
APP100515,25,361000.0,11.2,290000.0,24,8.74,796.0,1,0,0.402,MORTGAGE,debt_consolidation,0
APP100516,60,757000.0,13.3,898000.0,48,8.27,755.0,1,0,0.297,MORTGAGE,personal,0
APP100517,23,679000.0,8.1,738000.0,12,7.54,589.0,3,0,1.087,MORTGAGE,personal,0
APP100518,42,583000.0,15.2,320000.0,12,6.72,772.0,4,0,0.549,RENT,debt_consolidation,1
APP100519,47,425000.0,3.6,278000.0,48,8.43,775.0,3,0,0.164,RENT,home_improvement,0
APP100520,37,557000.0,6.1,801000.0,84,7.68,642.0,0,1,0.205,RENT,debt_consolidation,0
APP100521,27,526000.0,8.2,327000.0,12,12.19,,2,2,0.622,MORTGAGE,education,0
APP100522,29,600000.0,6.6,476000.0,12,9.81,733.0,1,0,0.793,MORTGAGE,debt_consolidation,0
APP100523,58,439000.0,4.0,685000.0,12,6.02,679.0,2,1,1.56,RENT,business,1
APP100524,35,130000.0,4.4,181000.0,12,5.0,732.0,0,1,1.392,RENT,business,1
APP100525,34,742000.0,12.5,863000.0,60,6.62,753.0,2,0,0.233,RENT,personal,0
APP100526,62,518000.0,4.9,306000.0,36,5.12,,2,1,0.197,RENT,personal,0
APP100527,27,450000.0,10.8,478000.0,48,6.49,778.0,2,0,0.266,RENT,business,0
APP100528,62,351000.0,4.7,379000.0,36,5.37,632.0,2,0,0.36,RENT,debt_consolidation,0
APP100529,62,904000.0,10.7,675000.0,84,6.78,760.0,1,0,0.107,OWN,education,0
APP100530,47,648000.0,5.3,131000.0,36,6.81,720.0,0,1,0.067,OWN,debt_consolidation,0
APP100531,28,557000.0,7.7,380000.0,60,7.82,695.0,0,0,0.136,RENT,personal,0
APP100532,28,497000.0,2.8,441000.0,48,7.04,786.0,1,0,0.222,RENT,personal,0
APP100533,33,212000.0,6.1,324000.0,84,5.51,593.0,4,0,0.218,OWN,education,0
APP100534,46,413000.0,2.9,498000.0,36,10.17,732.0,1,0,0.402,OWN,education,1
APP100535,27,387000.0,3.6,119000.0,60,8.39,721.0,2,0,0.061,RENT,business,1
APP100536,41,429000.0,3.8,252000.0,36,6.3,779.0,4,0,0.196,RENT,debt_consolidation,1
APP100537,26,417000.0,4.3,378000.0,48,5.55,765.0,0,0,0.227,MORTGAGE,business,0
APP100538,45,676000.0,9.9,544000.0,48,5.0,600.0,2,0,0.201,RENT,personal,0
APP100539,21,569000.0,3.5,90000.0,36,5.0,665.0,1,1,0.053,MORTGAGE,personal,0
APP100540,52,407000.0,,613000.0,36,9.8,803.0,2,0,0.502,OWN,home_improvement,0
APP100541,23,516000.0,10.8,754000.0,24,9.57,724.0,1,0,0.731,OWN,home_improvement,1
APP100542,29,622000.0,7.6,926000.0,60,6.21,656.0,2,0,0.298,RENT,personal,0
APP100543,28,290000.0,0.9,224000.0,36,10.51,710.0,1,0,0.257,OWN,personal,0
APP100544,58,583000.0,1.2,792000.0,24,8.86,769.0,2,1,0.679,OWN,debt_consolidation,0
APP100545,23,538000.0,6.7,633000.0,48,7.95,687.0,0,0,0.294,RENT,business,0
APP100546,40,531000.0,3.3,474000.0,48,9.4,660.0,1,0,0.223,MORTGAGE,medical,0
APP100547,47,646000.0,1.1,169000.0,12,8.86,673.0,1,1,0.262,OWN,personal,0
APP100548,44,565000.0,3.1,222000.0,36,7.84,653.0,1,1,0.131,MORTGAGE,education,0
APP100549,51,592000.0,6.9,293000.0,48,6.97,774.0,0,0,0.124,RENT,home_improvement,0
APP100550,57,462000.0,3.8,669000.0,60,7.26,708.0,0,0,0.29,RENT,business,0
APP100551,38,577000.0,5.2,643000.0,36,5.0,741.0,1,0,0.371,RENT,business,0
